EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,
5642011,MISSISSIPPI CO.,BLYTHEVILLE,4/16/1998,225,Tornado, ,F1,0,0,25000,0,AR,CST, ,2075828,C,93,MEG,0,0, , ,0.5,50, , , , ,BLYTHEVILLE,4/16/1998,230,35.92,-89.92,35.92,-89.92,The tornado touched down in the south central part of Blytheville. The main damage was contained in a two-block section. A 60-ton air conditioner until located on the roof of a supermarket was moved. Many large trees were toppled and several residences sustained roof damage.,,339,,,,,,,,,,,,,
5642013,DYER CO.,RO ELLEN,4/16/1998,300,Tornado, ,F3,2,3,250000,0,TN,CST, ,2075829,C,45,MEG,0,0, , ,4,100,2,W,2,E,RO ELLEN,4/16/1998,315,36.03,-89.32,36.03,-89.25,"The tornado started west of Ro Ellen and moved east. One mobile home with two persons inside was destroyed. The two persons in the mobile home were killed. Two other mobile homes were destroyed. A brick home was destroyed with a truck thrown on top of the house. Several other homes were damaged. Numerous trees and power lines were blown down.  Debris from this tornado such as old income tax forms  and life insurance policies were found near Dyer, Tennessee in nearby Gibson county. This meant the debris travelled about 15 miles.",,340,,,,,,,,,,,,,
5642126,CROCKETT CO.,MAURY CITY,4/16/1998,320,Tornado, ,F2,0,2,172000,0,TN,CST, ,2075829,C,33,MEG,0,0, , ,5,100, , , , ,CROCKETT MILLS,4/16/1998,330,35.82,-89.23,35.87,-89.17,The tornado touched down in Maury City and moved northeast toward Crockett Mills. One mobile home was destroyed. Seven houses were damaged. Five farm sheds were destroyed. Several trees were blown down.,,341,,,,,,,,,,,,,
5641015,DICKSON CO.,TIDWELL,4/16/1998,610,Tornado, ,F3,0,5,500000,0,TN,CST, ,2076715,C,43,OHX,0,0, , ,2,1300,1,SSE,2,SE,TIDWELL,4/16/1998,620,36,-87.33,36,-87.3,"The tornado destroyed or damaged 35 homes, destroyed 7 mobile homes, uprooted trees and demolished cars along a 2 mile path on Nails Creek Road. The Dickson Convention Center/Flea Port USA, on TN Route 46 South, lost a wall and part of a roof.",,342,,,,,,,,,,,,,
5641110,PULASKI CO.,SCOTT,4/16/1998,715,Tornado, ,F0,0,0,0,0,AR,CST, ,2076665,C,119,LZK,0,0, , ,1,100,2,N,3,NNE,SCOTT,4/16/1998,716,34.73,-92.1,34.73,-92.08,"An F0 tornado touched down about 2 miles north of Scott, where quite a few homes suffered some roof damage.  A storage shed was also heavily damaged, and a number of trees were downed.  The tornado continued to move northeast toward Lonoke County.",,343,,,,,,,,,,,,,
5641202,LONOKE CO.,BEVIS CORNER,4/16/1998,716,Tornado, ,F0,0,0,0,0,AR,CST, ,2076666,C,85,LZK,0,0, , ,2,100,4,WNW,4,NW,BEVIS CORNER,4/16/1998,717,34.73,-92.07,34.75,-92.05,The Pulaski County tornado moved into Lonoke County about 4 miles west-northwest of Bevis Corners around 816 am CDT.  A trailer was overturned and destroyed near Bearskin Lake.  Several trees were also knocked down in the area.  More trees were blown down farther northeast along Bearskin Lake.  The last noted damage was about 3.5 miles northwest of Bevis Corners where some roof damage occurred to several houses.,,344,,,,,,,,,,,,,
5641019,MONTGOMERY CO.,PORT ROYAL,4/16/1998,918,Tornado, ,F2,0,0,10000,0,TN,CST, ,2076715,C,125,OHX,0,0, , ,1.1,200,1,NNW,1,NNW,PORT ROYAL,4/16/1998,920,36.57,-87.15,36.57,-87.15,Many trees and power lines were blown down at Port Royal and Sandlerville Road. Homes were damaged. A TVA transmission line tower fell.  This tornado moved into Robertson county.,,345,,,,,,,,,,,,,
5641020,ROBERTSON CO.,ADAMS,4/16/1998,920,Tornado, ,F3,0,0,400000,0,TN,CST, ,2076715,C,147,OHX,0,0, , ,7.2,400,5,WSW,2,NNW,CEDAR HILL,4/16/1998,940,36.57,-87.13,36.57,-87.02,Part of a roof was blown off the Jo Byrns School in Adams. Many trees fell on homes.,,346,,,,,,,,,,,,,
5642008,POINSETT CO.,GREENFIELD,4/16/1998,1020,Tornado, ,F0,0,0,1000,0,AR,CST, ,2075828,C,111,MEG,0,0, , ,0.2,10, , , , ,GREENFIELD,4/16/1998,1025,35.63,-90.72,35.63,-90.72,A tornado briefly touched down in Greenfield knocking down a few trees.,,347,,,,,,,,,,,,,
5641021,HUMPHREYS CO.,BUFFALO,4/16/1998,1105,Tornado, ,F0,0,0,0,0,TN,CST, ,2076715,C,85,OHX,0,0, , ,0.5,100,2,ESE,2,ESE,BUFFALO,4/16/1998,1106,35.88,-87.82,35.87,-87.8,Spotter reported a tornado on I-40 between mile marker 145 and 146.,,348,,,,,,,,,,,,,
5641022,MACON CO.,WILLETTE,4/16/1998,1135,Tornado, ,F2,0,0,5000,0,TN,CST, ,2076715,C,111,OHX,0,0, , ,3,800,2,E,1,ENE,WILLETTE,4/16/1998,1145,36.43,-85.83,36.43,-85.85,Many trees and power lines were blown down. A roof was damaged to a house and also to a barn on White Springs Road from large tree branches.,,349,,,,,,,,,,,,,
5641023,CHEATHAM CO.,PEGRAM,4/16/1998,1415,Tornado, ,F0,0,0,0,0,TN,CST, ,2076716,C,21,OHX,0,0, , ,1,400,4,NE,4,NE,PEGRAM,4/16/1998,1417,36.13,-87,36.15,-87,,,350,,,,,,,,,,,,,
5641024,DAVIDSON CO.,NASHVILLE,4/16/1998,1430,Tornado, ,F3,1,60,100000000,0,TN,CST, ,2076716,C,37,OHX,0,0, , ,14.7,1320,6,SW,9,NE,NASHVILLE,4/16/1998,1454,36.07,-86.92,36.22,-86.72,"This Nashville tornado on April 16, 1998 took a very similar path to another F3 tornado that occurred on March 14, 1933, which killed 11 people in Nashville. The tornado touched down at 330 PM one mile west of Charlotte Pike and I-440.  A tree fell on an ROTC student at Centennial Park. He was attending an ROTC picnic. He died later on May 4 from his injuries.  The tornado went through downtown Nashville at 340 PM and on toward East Nashville, Donelson and Hermitage. The tornado blew out many windows on office buildings. The Nations Bank Office Towers were one of the hardest hit buildings in Nashville.  Tennessee Performance Arts Center (TPAC) and the Tennessee Towers  sustained damage. TPAC had over 100 windows blown out. NOAA Weather Radio broadcasts from the Tennessee Towers and was off the air for about 24 hours. 30 private airplanes were damaged at Cornelia Fort Airport. Estimated damage to the airplanes was 3 million dollars.  35 buildings in downtown Nashville were red tagged""", meaning these buildings were structurally unsound.  Many signs in Davidson county were blown down or severely damaged. The tornado blew down 3 out of 10 construction cranes on the construction site of the Tennessee Oiler's Football Stadium near the Cumberland River. The tornado continued east and hit the residential section of East Nashville. At least 300 homes were damaged in East Nashville. Many homes lost a good part of their roofs, trees were uprooted, telephone poles were knocked down. St. Ann's  Episcopal Church, which is well over 100 years old, received major damage. Uprooted trees, damaged roofs to many homes was the story across Donelson and Hermitage. Numerous windows were blown out from the Gaylord Building in Donelson. About half the trees, that is over a thousand trees, were blown down at Andrew Jackson's home, The Hermitage. The Hermitage is a 600 acre estate of the former President. Some of those trees were well over 200 years old, and a few of those trees that were destroyed were planted by Andrew Jackson himself. Mayor Phil Bredesen closed downtown Nashville of Friday, April 17. Many workers had an unscheduled holiday. The downtown area was reopened Monday, April 20. This gave time for cleanup crews to remove broken glass and repair downed power lines.  Nashville Electric Service said 75,"000 customers were without power.""",,351
5641111,WILSON CO.,GREEN HILL,4/16/1998,1455,Tornado, ,F2,0,0,1000000,0,TN,CST, ,2076716,C,189,OHX,0,0, , ,18.5,880,1,WNW, , ,HUNTERS PT,4/16/1998,1530,36.23,-86.57,36.3,-86.27,"This tornado was the same one that struck downtown Nashville. The tornado was seen moving from west to east about a mile south of the NWS office. The tornado caused many trees to be uprooted, power lines were knocked down, signs damaged or blown down, and there was roof damage to homes. The Mt. Juliet Little League field was littered with aluminum and lumber blown from Marvin's Lumber Yard. Part of a roof was taken off First Bank in Mt. Juliet. The tornado continued into southern Trousdale county.",,352,,,,,,,,,,,,,
5641113,DAVIDSON CO.,NASHVILLE METRO ARPT,4/16/1998,1520,Tornado, ,F2,0,0,50000,0,TN,CST, ,2076716,C,37,OHX,0,0, , ,7.4,880,3,N,9,NE,NASHVILLE METRO ARPT,4/16/1998,1540,36.18,-86.68,36.23,-86.57,Trees were blown down. There was some damage to homes from fallen trees. This tornado was not as strong as the first. It started between downtown and Nashville International Airport and continued into Wilson county.,,353,,,,,,,,,,,,,
5641112,TROUSDALE CO.,HARTSVILLE,4/16/1998,1531,Tornado, ,F2,0,0,0,0,TN,CST, ,2076716,C,169,OHX,0,0, , ,8.9,400,9,SW,4,SE,HARTSVILLE,4/16/1998,1540,36.32,-86.28,36.37,-86.12,Downed trees in rural areas.,,354,,,,,,,,,,,,,
5642140,CHESTER CO.,HENDERSON,4/16/1998,1533,Tornado, ,F0,0,0,1000,0,TN,CST, ,2075829,C,23,MEG,0,0, , ,1,25, , , , ,HENDERSON,4/16/1998,1540,35.43,-88.67,35.43,-88.67,A tornado briefly touched down in Henderson.,,355,,,,,,,,,,,,,
5638632,LOGAN CO.,CHANDLERS CHAPEL,4/16/1998,1535,Tornado, ,F1,0,0,100000,0,KY,EST, ,2074606,C,141,LMK,0,0, , ,6,100, , ,6,E,CHANDLERS CHAPEL,4/16/1998,1544,36.95,-86.78,36.95,-86.67,,"A series of three tornadoes cut a long path of destruction across south central Kentucky during the late afternoon and early evening of April 16. Three people were killed, two in Barren county and one in Metcalfe, as the tornadoes moved through. A 78 year old man  was killed by fallen debris from his house in Wisdom accounting for the Metcalfe county death. In Glasgow of Barren county, a 67 year old man was killed in his mobile home and a 47 year old man was killed by flying debris off his greenhouse. The Glasgow area of Barren county and the Pellyton area of Adair county were hardest hit sustaining F3 damage. In Glasgow, 1 house was destroyed and 45 were badly damaged. 35 mobile homes and 25 barns were also badly damaged or destroyed. Winds were estimated at around 175 mph in the Glasgow area. Another wide area area of severe destruction took place across northern Adair county from around Portland to Pellyton. There, 14 houses were destroyed or received major damage. 3 mobile homes and 27 barns were also destroyed. 146 homes and 50 barns were damaged or destroyed across Barren county, while 30 homes, 84 barns, 2 schools and 8 businesses were damaged or destroyed across Adair county. Metcalfe county also sustained minimal damage to 19 structures, major damage to 43 and destruction to 54. F2 damage was estimated across much of Metcalfe county. Many eyewitnesses across the affected counties reported two smaller sub-vortices within the parent funnels. After reviewing Doppler radar reflectivity patterns and damage patterns, it appears the first tornado moved from northern Logan county to the Barren-Metcalfe county line. Then another formed in the near Wisdom in Metcalfe county before it dissipated 2 miles east of Edmonton. A final tornado from the parent supercell formed near Portland in Adair county and moved 20 miles to Pellyton before also dissipating.",356,,,,,,,,,,,,,
5641114,WILSON CO.,GREEN HILL,4/16/1998,1540,Tornado, ,F2,0,0,3000000,0,TN,CST, ,2076716,C,189,OHX,0,0, , ,20.3,880,1,SW,5,NE,LEBANON,4/16/1998,1605,36.22,-86.57,36.27,-86.23,"This tornado travelled just south of Lebanon Pike and did damage to homes and businesses in West Lebanon. The TRW plant received some damage on HWY 70 Bypass. Trees were uprooted and homes sustained roof damage. There was extensive agricultural losses. Approximately $60,000 worth of fencing was destroyed or damaged. 20 hogs were killed. Farmers lost 26 outbuildings, and 21 vehicles were damaged.",,357,,,,,,,,,,,,,
5638633,WARREN CO.,BOWLING GREEN,4/16/1998,1544,Tornado, ,F1,0,0,100000,0,KY,EST, ,2074606,C,227,LMK,0,0, , ,15,100,10,SW,16,SE,BOWLING GREEN,4/16/1998,1612,36.88,-86.57,36.82,-86.23,,"A series of three tornadoes cut a long path of destruction across south central Kentucky during the late afternoon and early evening of April 16. Three people were killed, two in Barren county and one in Metcalfe, as the tornadoes moved through. A 78 year old man  was killed by fallen debris from his house in Wisdom accounting for the Metcalfe county death. In Glasgow of Barren county, a 67 year old man was killed in his mobile home and a 47 year old man was killed by flying debris off his greenhouse. The Glasgow area of Barren county and the Pellyton area of Adair county were hardest hit sustaining F3 damage. In Glasgow, 1 house was destroyed and 45 were badly damaged. 35 mobile homes and 25 barns were also badly damaged or destroyed. Winds were estimated at around 175 mph in the Glasgow area. Another wide area area of severe destruction took place across northern Adair county from around Portland to Pellyton. There, 14 houses were destroyed or received major damage. 3 mobile homes and 27 barns were also destroyed. 146 homes and 50 barns were damaged or destroyed across Barren county, while 30 homes, 84 barns, 2 schools and 8 businesses were damaged or destroyed across Adair county. Metcalfe county also sustained minimal damage to 19 structures, major damage to 43 and destruction to 54. F2 damage was estimated across much of Metcalfe county. Many eyewitnesses across the affected counties reported two smaller sub-vortices within the parent funnels. After reviewing Doppler radar reflectivity patterns and damage patterns, it appears the first tornado moved from northern Logan county to the Barren-Metcalfe county line. Then another formed in the near Wisdom in Metcalfe county before it dissipated 2 miles east of Edmonton. A final tornado from the parent supercell formed near Portland in Adair county and moved 20 miles to Pellyton before also dissipating.",358,,,,,,,,,,,,,
5636377,BOLIVAR CO.,SHAW,4/16/1998,1547,Tornado, ,F1,0,0,30000,0,MS,CST, ,2075365,C,11,JAN,0,0, , ,4,100,3,W,2,N,SHAW,4/16/1998,1600,33.6,-90.87,33.63,-90.82,One house was severely damaged. The windows were blown out of several mobile homes and a couple of boats were flipped over.,,359,,,,,,,,,,,,,
5641116,WAYNE CO.,CLIFTON,4/16/1998,1550,Tornado, ,F4,3,6,4000000,0,TN,CST, ,2076718,C,181,OHX,0,0, , ,23,1760,11,S,11,SE,WAYNESBORO,4/16/1998,1615,35.22,-88.02,35.2,-87.63,"The tornado killed 3 people in Wayne county. 2 females, their ages 75 and 57, were killed in a modular home on Lay Creek Rd. Another female, age 69, was killed on Chalk Creek Road in a wooden frame home. The tornado left nothing but the foundation. A lumber yard was destroyed. Many trees were down in the path of the tornado. Many houses and mobile homes were destroyed. 34 homes were completely destroyed, 14 homes had major damage and 22 had minor damage. .",,360,,,,,,,,,,,,,
5639681,SANILAC CO.,CARSONVILLE,4/16/1998,1557,Tornado, ,F1,0,0,350000,0,MI,EST, ,2074721,C,151,DTX,0,0, , ,7.5,100,3,S, , ,PORT SANILAC,4/16/1998,1605,43.37,-82.68,43.43,-82.55,,"A warm front moved north into southern Michigan on the morning of the 16th, as an area of low pressure moved northeast into the southwest corner of the state.  Plentiful sunshine during the afternoon allowed for rapid destablization, and a number of severe thunderstorms developed near the warm front.  Thunderstorm activity was mostly multicellular in nature.

The first severe thunderstorm of the day crossed Saginaw and Midland Counties, and produced dime-sized hail in the city of Saginaw.  A car was struck by lightning just north of the Zilwaukee Bridge on I-75, damaging ham radio equipment and flattening a tire.  A separate storm blew over a corn crib in eastern Shiawassee County, while spotters reported severe winds with another thunderstorm in Fenton.  The Fenton storm then produced golfball-sized hail and downed trees east of Holly.

A northwest-southeast oriented band of thunderstorms developed in the Thumb area, and these storms provided the majority of severe weather during the late afternoon hours.  Most of the storms within this band were pulse-type storms, producing dime-sized hail and severe downbursts at isolated locations.  A strong downburst took place in eastern Tuscola County, where a horse barn was leveled, trees were uprooted, siding of a nearby house and garage was damaged, and a children's swing set was wrapped around a tree.  The same decaying storm moved into Evergreen Township in Sanilac County, where it heavily damaged a barn and tore the roofing off of a shed.  An isolated storm behind this band produced some dime-sized hail in Lapeer.

The southernmost storm of this band would become the most potent storm of the day.  It acquired supercell characteristics as it moved east across Sanilac County.  This storm first caused damage when it downed trees southeast of Sandusky.  Rotation in the storm continued to intensify, and a tornado formed between Carsonville and Applegate - the first tornado in Sanilac County since September 2, 1984.  The tornado had a continual damage path from its first touchdown until it moved out over Lake Huron at Port Sanilac.  Ping-pong to golfball-sized hail preceded the tornado by a few minutes from Carsonville to Port Sanilac.  Four homes, ten barns, five silos, and a grain bin were destroyed.  Twelve homes and six barns were damaged.  Significant damage was done to the public marina in Port Sanilac.  Two hundred people were left without power overnight.  There were no human casualties, but a horse had to be euthanised after it was seriously injured.

The supercell storm put out an outflow boundary, and an isolated severe thunderstorm developed along this boundary after the supercell had moved out over the open lake.  This last severe storm produced large hail along the St. Clair - Sanilac county line.",361,,,,,,,,,,,,,
